OrderId,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount(%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ODR1329,28-08-2024,02-09-2024,CUST154,Edward Taylor,Home Office,PROD7452,Snacks,Grocery,West,Maine,Port Margaretborough,8,4022,0,32176,24589.55,7586.45,UPI,Pending,"Skinner, Newman and Ruiz",ashleykey@brown-white.org,34,No,0
ODR1330,17-07-2024,18-07-2024,CUST177,Misty Thompson,Home Office,PROD7779,Headphones,Electronics,North,Delaware,North Brianport,5,3298,20,13192,11292.52,1899.48,Cash,Delivered,"Rojas, Acosta and Salazar",john56@harris.com,6,Yes,28
ODR1331,23-02-2025,24-02-2025,CUST955,Stephanie Parsons,Consumer,PROD1213,Stapler,Office Supplies,South,Delaware,Smithview,2,3712,5,7052.8,5846.86,1205.94,UPI,Delivered,"Smith, Buckley and Lucas",martin19@hansen-johnson.com,30,No,0
ODR1332,15-04-2025,16-04-2025,CUST916,John Sanchez,Corporate,PROD8309,Laptop,Electronics,East,Minnesota,New Michael,6,3007,5,17139.9,12041.72,5098.18,Net Banking,Cancelled,"Hernandez, Knight and Young",stewartmelissa@jackson.biz,6,Yes,47
ODR1333,26-03-2024,02-04-2024,CUST175,Janice Gardner,Home Office,PROD7508,Sofa,Furniture,North,Texas,South Paulmouth,7,1431,20,8013.6,6005.54,2008.06,UPI,Delivered,Olson and Sons,jennifer17@ramirez-crawford.net,33,No,0
ODR1334,20-05-2024,22-05-2024,CUST857,Jacob Ewing,Consumer,PROD2892,Calculator,Office Supplies,East,Idaho,South Robert,7,1589,20,8898.4,6243.35,2655.05,Net Banking,Delivered,Roth Ltd,bpowell@potts.com,3,Yes,44
ODR1335,25-01-2025,28-01-2025,CUST624,Michael Harvey,Consumer,PROD7287,Bookshelf,Furniture,East,Ohio,East Elizabethtown,7,582,5,3870.3,2981.84,888.46,UPI,Delivered,Turner PLC,nweaver@compton.com,22,No,0
ODR1336,19-11-2024,22-11-2024,CUST186,Rodney Hansen,Corporate,PROD7270,Snacks,Grocery,East,Hawaii,Watsontown,10,3157,15,26834.5,20804.35,6030.15,Net Banking,Cancelled,Cruz and Sons,nbrady@baker.com,41,No,0
ODR1337,19-07-2025,21-07-2025,CUST416,Kayla Howell,Corporate,PROD3348,Bookshelf,Furniture,West,North Carolina,Port Danielfort,7,424,5,2819.6,2315.36,504.24,Credit Card,Pending,Wade-Fowler,thomascampbell@thompson-rodriguez.com,8,Yes,23
ODR1338,01-11-2025,08-11-2025,CUST316,Nichole Preston,Home Office,PROD3075,Snacks,Grocery,North,Utah,Baxtermouth,3,148,10,399.6,291.95,107.65,Credit Card,Returned,"Gardner, Keller and Graham",kelliwalker@vazquez-roberts.com,21,No,0
ODR1339,22-01-2025,23-01-2025,CUST820,Brett Allen,Home Office,PROD8761,Sofa,Furniture,West,Illinois,Lake Susan,2,681,20,1089.6,966.77,122.83,Credit Card,Pending,Clark Group,charleswoods@oneal.com,24,No,0
ODR1340,31-05-2024,05-06-2024,CUST664,Robert Berger,Home Office,PROD4392,Monitor,Electronics,South,Oregon,Lake Sara,7,849,10,5348.7,4589.23,759.47,UPI,Delivered,Beasley Inc,paula60@davis.net,4,Yes,25
ODR1341,21-09-2024,22-09-2024,CUST551,Ann Fields,Corporate,PROD2685,Notebook,Office Supplies,South,Missouri,Port Jillfort,10,1259,10,11331,8380.79,2950.21,UPI,Pending,Franklin Ltd,pramirez@frey.org,9,Yes,42
ODR1342,15-05-2025,18-05-2025,CUST455,Hailey George,Corporate,PROD4275,Headphones,Electronics,West,Rhode Island,West Lisa,9,2709,5,23161.95,19871.52,3290.43,Credit Card,Cancelled,Rios-Mcneil,egonzalez@hernandez.org,9,Yes,39
ODR1343,07-06-2025,09-06-2025,CUST894,Renee Frank,Consumer,PROD2147,Notebook,Office Supplies,South,Vermont,Hensonbury,6,1440,15,7344,5331.08,2012.92,Net Banking,Cancelled,"Smith, Stewart and Bray",tjohnson@hines-wilson.com,2,Yes,37
ODR1344,24-03-2024,28-03-2024,CUST226,Kathryn Huang,Corporate,PROD1482,Monitor,Electronics,East,Alabama,East Patricia,9,3009,5,25726.95,18199,7527.95,Credit Card,Cancelled,Cantrell-Howard,aguilarcourtney@brown.com,27,No,0
ODR1345,09-11-2024,14-11-2024,CUST729,Tiffany Roberts,Corporate,PROD4339,Stapler,Office Supplies,East,New York,Saraborough,1,1381,10,1242.9,941.5,301.4,Credit Card,Delivered,Fischer-Hardin,luisbuchanan@choi-perkins.com,33,No,0
ODR1346,10-08-2025,16-08-2025,CUST355,Ryan Moore,Home Office,PROD1626,Mouse,Electronics,West,California,Bakerborough,9,3604,0,32436,22425.78,10010.22,Cash,Cancelled,Lang-Stephens,thomassharon@santana.biz,15,No,0
ODR1347,24-08-2024,29-08-2024,CUST312,Deanna Taylor,Corporate,PROD5615,Office Chair,Furniture,West,Illinois,Nathanielburgh,7,3559,0,24913,19920.02,4992.98,Credit Card,Pending,"Webb, Day and Hartman",reillypaul@barber.com,7,Yes,37
ODR1348,13-01-2026,16-01-2026,CUST109,Jesse Reeves,Consumer,PROD8149,Cooking Oil,Grocery,South,Maine,Michelleberg,7,2243,20,12560.8,8928.59,3632.21,Credit Card,Pending,Stephens Ltd,townsendjose@cruz.com,47,No,0
ODR1349,18-10-2024,24-10-2024,CUST429,Melody Price,Consumer,PROD1731,Bookshelf,Furniture,West,New Jersey,Jennifermouth,8,918,5,6976.8,4790.85,2185.95,UPI,Pending,Green-Miller,darlene99@kim.info,2,Yes,48
ODR1350,23-04-2025,24-04-2025,CUST151,Cynthia Brown,Consumer,PROD1522,Laptop,Electronics,South,New York,West Daisytown,5,1269,20,5076,3823.19,1252.81,Credit Card,Pending,Briggs and Sons,adickerson@white-taylor.biz,6,Yes,22
ODR1351,05-01-2025,11-01-2025,CUST323,Jennifer Jones,Corporate,PROD6145,Laptop,Electronics,West,Michigan,West Tracyview,3,311,0,933,770.55,162.45,Net Banking,Cancelled,Gutierrez-Walls,josesolis@shepherd-nelson.com,44,No,0
ODR1352,12-03-2025,17-03-2025,CUST759,Natasha Young,Consumer,PROD8731,File Folder,Office Supplies,East,Michigan,New Patriciashire,10,168,5,1596,1252.51,343.49,Credit Card,Delivered,Mcdowell-Thomas,nmiller@hernandez.com,48,No,0
ODR1353,13-04-2024,14-04-2024,CUST963,Christine Williams,Home Office,PROD1659,Notebook,Office Supplies,North,Illinois,Chavezshire,10,420,15,3570,2171.86,1398.14,Net Banking,Pending,Brown-Fisher,kristen38@martin.info,28,No,0
ODR1354,22-10-2024,29-10-2024,CUST861,Joseph Bradley,Corporate,PROD5938,File Folder,Office Supplies,North,Michigan,South Williamchester,5,4045,5,19213.75,15211.84,4001.91,Cash,Delivered,"Hernandez, Turner and Sweeney",rellis@mueller.info,39,No,0
ODR1355,19-01-2026,22-01-2026,CUST388,Linda Arnold,Consumer,PROD8370,Juice Pack,Grocery,West,Indiana,North Justinview,5,2240,10,10080,8787.11,1292.89,Credit Card,Pending,"Santiago, Smith and Miller",adamjenkins@jennings.net,38,No,0
ODR1356,07-12-2025,14-12-2025,CUST271,William Thompson,Home Office,PROD4687,Keyboard,Electronics,West,New Hampshire,North Sandraport,2,513,15,872.1,605.89,266.21,Credit Card,Delivered,Carter-Bailey,jenkinsvickie@johnston.com,49,No,0
ODR1357,19-11-2024,26-11-2024,CUST692,Aaron Mcdonald,Home Office,PROD4266,Pen,Office Supplies,North,Missouri,Kimberlyburgh,7,4421,15,26304.95,16785.3,9519.65,Cash,Pending,Sweeney PLC,dickersonnicholas@ramos.info,36,No,0
ODR1358,16-11-2024,17-11-2024,CUST530,Sharon Williams,Corporate,PROD4320,Mouse,Electronics,East,Kentucky,Lake John,2,4116,15,6997.2,5796.19,1201.01,UPI,Pending,Johnson-Golden,egonzales@johnston.org,28,No,0
ODR1359,02-11-2024,05-11-2024,CUST267,Michael Kim,Consumer,PROD7246,Juice Pack,Grocery,North,Wisconsin,Michaelville,1,1444,20,1155.2,733.31,421.89,Net Banking,Delivered,Tran-Garcia,whitenatalie@harris-rivas.com,17,No,0
ODR1360,13-12-2025,17-12-2025,CUST294,Jonathan Lindsey MD,Corporate,PROD7278,Juice Pack,Grocery,East,Wisconsin,South Danielbury,10,3869,0,38690,25632.68,13057.32,Credit Card,Returned,"Harris, Blackburn and Yates",thomas99@acosta.com,7,Yes,38
ODR1361,27-12-2024,02-01-2025,CUST662,Howard Anderson,Home Office,PROD8224,Calculator,Office Supplies,South,Arizona,Port Christianchester,10,764,5,7258,5466.45,1791.55,Net Banking,Returned,Baker and Sons,hubbardpaul@jacobs.org,47,No,0
ODR1362,14-07-2024,21-07-2024,CUST266,Stephanie Jackson,Corporate,PROD5919,Study Table,Furniture,North,South Dakota,South Colleen,8,3019,15,20529.2,15597.09,4932.11,Net Banking,Cancelled,Pierce PLC,kennethdavis@mendoza-walsh.com,29,No,0
ODR1363,20-10-2024,21-10-2024,CUST211,Benjamin Boyer,Corporate,PROD2665,Snacks,Grocery,West,Illinois,Saraburgh,10,3174,20,25392,19315.29,6076.71,UPI,Cancelled,Choi Ltd,lori41@patterson.com,35,No,0
ODR1364,22-02-2025,27-02-2025,CUST217,Erin Walker,Consumer,PROD3309,Pen,Office Supplies,East,Kansas,South Davidmouth,6,117,10,631.8,550.46,81.34,Cash,Delivered,"Warren, Blake and Howard",patrickbarrera@thompson.info,6,Yes,39
ODR1365,28-08-2024,03-09-2024,CUST416,Melinda Smith,Home Office,PROD5297,Snacks,Grocery,South,Tennessee,Lake Anthony,4,1858,10,6688.8,5247.94,1440.86,UPI,Returned,"Glover, Mathis and Duncan",jasoncarter@campbell.info,13,No,0
ODR1366,24-06-2025,01-07-2025,CUST273,Matthew Jones,Consumer,PROD6722,Sugar,Grocery,North,Alaska,Wilsontown,10,4191,0,41910,29524.73,12385.27,UPI,Cancelled,Cole LLC,gravesjohn@bailey-douglas.com,47,No,0
ODR1367,02-03-2025,09-03-2025,CUST985,Kendra Bennett,Home Office,PROD9089,Bookshelf,Furniture,East,Arkansas,Lawrencestad,10,1771,0,17710,15648.79,2061.21,Net Banking,Cancelled,Garcia-Molina,ashleyrodriguez@carr-contreras.biz,4,Yes,28
ODR1368,27-11-2024,04-12-2024,CUST534,Kevin Best,Corporate,PROD2503,Juice Pack,Grocery,East,Alabama,Crossfurt,9,4186,15,32022.9,21523.06,10499.84,Credit Card,Delivered,Blair LLC,danielsanchez@phillips-martin.com,0,Yes,41
ODR1369,25-12-2024,29-12-2024,CUST507,Sheri Baird,Corporate,PROD5379,Sugar,Grocery,East,Hawaii,East Jacob,1,2572,20,2057.6,1329.27,728.33,Net Banking,Returned,Huber-Macias,frank92@watkins.biz,6,Yes,41
ODR1370,23-06-2025,28-06-2025,CUST299,Mario Christensen,Consumer,PROD2057,Juice Pack,Grocery,North,North Carolina,Kimberlyside,6,1392,5,7934.4,6590.72,1343.68,Credit Card,Delivered,Gill-Velez,lawrencecampbell@miller-mitchell.com,30,No,0
ODR1371,25-06-2025,26-06-2025,CUST350,Michael Nelson,Consumer,PROD1496,Laptop,Electronics,South,South Carolina,Lake Ellen,7,143,20,800.8,693.15,107.65,UPI,Pending,Harvey-Harrell,david82@fields.org,22,No,0
ODR1372,05-05-2025,11-05-2025,CUST904,Gregory Walton,Home Office,PROD6277,Sugar,Grocery,North,New Mexico,Justinview,7,2062,10,12990.6,9613.51,3377.09,Credit Card,Cancelled,Curtis Ltd,jonathan92@wilson-abbott.com,0,Yes,46
ODR1373,19-08-2024,23-08-2024,CUST586,Dr. Steven Stewart MD,Home Office,PROD2299,Mouse,Electronics,East,New York,Wendyshire,5,2851,0,14255,9053.3,5201.7,UPI,Pending,Hill Inc,jonathan74@barker.org,13,No,0
ODR1374,15-05-2024,21-05-2024,CUST570,Blake Daniels,Corporate,PROD8785,Study Table,Furniture,East,Illinois,West Jeffrey,1,2440,10,2196,1457.02,738.98,UPI,Pending,"Golden, Holder and Wolfe",drodriguez@marshall.com,43,No,0
ODR1375,12-10-2024,19-10-2024,CUST491,Sarah Sanchez,Corporate,PROD4015,Monitor,Electronics,South,Nevada,Fernandezstad,2,3834,10,6901.2,5968.76,932.44,Credit Card,Returned,"Merritt, Richardson and Bradley",johnsonstacey@hall-holloway.com,13,No,0
ODR1376,01-04-2025,07-04-2025,CUST826,Jeremy Russell II,Home Office,PROD3727,Stapler,Office Supplies,West,West Virginia,Douglasstad,7,1246,10,7849.8,6000.54,1849.26,UPI,Delivered,"Wise, Bailey and Gould",welchjohn@garrett-taylor.biz,29,No,0
ODR1377,28-01-2025,31-01-2025,CUST245,Tiffany Davis,Home Office,PROD1639,Rice Bag,Grocery,West,Maryland,Dianeborough,2,4781,15,8127.7,7228.44,899.26,Credit Card,Delivered,"Davis, Davis and Peterson",averychristopher@weber.info,2,Yes,38
ODR1378,15-01-2026,22-01-2026,CUST780,Shawn Bailey,Home Office,PROD8932,Study Table,Furniture,West,Connecticut,Loveport,9,1659,15,12691.35,9830.88,2860.47,Net Banking,Returned,Harvey PLC,mooremargaret@rose.com,39,No,0
ODR1379,21-07-2024,27-07-2024,CUST750,Jonathan Watson,Corporate,PROD9776,Cooking Oil,Grocery,North,California,Munozfurt,1,4902,5,4656.9,3684,972.9,Net Banking,Cancelled,Collins PLC,harthenry@jefferson-barton.info,31,No,0
ODR1380,16-11-2025,19-11-2025,CUST427,Katherine Gray,Consumer,PROD9682,Study Table,Furniture,North,Louisiana,Mosston,3,3973,15,10131.15,6304.36,3826.79,UPI,Cancelled,Powers-Mosley,hwhite@howard.info,31,No,0
ODR1381,10-02-2026,11-02-2026,CUST570,Jamie Holloway,Corporate,PROD9419,Rice Bag,Grocery,South,North Carolina,West Mark,9,4810,15,36796.5,28044.33,8752.17,Credit Card,Cancelled,Patel Inc,jillianbaker@humphrey.org,27,No,0
ODR1382,05-10-2024,12-10-2024,CUST743,Lonnie Mason,Corporate,PROD7409,Study Table,Furniture,West,Hawaii,Glenbury,3,3003,5,8558.55,6111.39,2447.16,Net Banking,Cancelled,Foster PLC,garrett28@richardson-harris.biz,37,No,0
ODR1383,16-03-2024,23-03-2024,CUST130,Olivia Delacruz,Home Office,PROD4097,Snacks,Grocery,West,Mississippi,Dawnview,7,2419,0,16933,13554.4,3378.6,Cash,Returned,"Kelly, Willis and Frost",garcialee@terry-hutchinson.com,49,No,0
ODR1384,14-08-2024,17-08-2024,CUST737,Amy Velez,Consumer,PROD9388,Calculator,Office Supplies,West,Oregon,Lake Zacharyberg,1,507,0,507,392.39,114.61,Net Banking,Delivered,"Rodriguez, Duke and Mclaughlin",lesliechen@thompson.info,48,No,0
ODR1385,01-12-2024,08-12-2024,CUST605,Melissa Goodman,Home Office,PROD8284,Bookshelf,Furniture,North,Alaska,North Donaldhaven,4,3203,10,11530.8,9071.41,2459.39,Net Banking,Pending,Rivera-Bell,ballardcharlene@freeman-church.biz,30,No,0
ODR1386,19-04-2025,24-04-2025,CUST762,Ryan Burke,Consumer,PROD9775,Dining Table,Furniture,East,West Virginia,Jeffreyview,8,3597,20,23020.8,19898.29,3122.51,Cash,Returned,Smith Inc,ashleyhansen@brown-mckenzie.info,39,No,0
ODR1387,30-09-2025,01-10-2025,CUST726,Theresa Bradshaw,Consumer,PROD6497,Headphones,Electronics,East,Mississippi,North Caitlin,2,3607,20,5771.2,4947.04,824.16,Net Banking,Delivered,Hobbs Ltd,kelly10@hanson-huang.com,38,No,0
ODR1388,06-06-2025,11-06-2025,CUST370,Alicia Castillo MD,Home Office,PROD4646,Laptop,Electronics,North,Massachusetts,Kentshire,9,154,20,1108.8,913.01,195.79,Cash,Cancelled,Harris-Fuller,wgomez@king.biz,42,No,0
ODR1389,15-06-2024,19-06-2024,CUST138,Jeremy Anderson,Home Office,PROD2247,Calculator,Office Supplies,West,South Dakota,Norrishaven,4,2018,5,7668.4,5895.1,1773.3,Credit Card,Cancelled,Jackson-Rodriguez,matthewhoward@flores-mitchell.com,2,Yes,24
ODR1390,11-11-2025,12-11-2025,CUST312,Jay Wilcox,Consumer,PROD2052,Office Chair,Furniture,South,Maryland,South William,2,3349,0,6698,5539.95,1158.05,Cash,Delivered,Bailey Ltd,pamela21@price.com,44,No,0
ODR1391,10-05-2024,16-05-2024,CUST927,Bradley Washington,Home Office,PROD3951,Sofa,Furniture,West,Washington,Dennisstad,7,4144,20,23206.4,19457.31,3749.09,Credit Card,Cancelled,Harris LLC,craig01@jackson-nichols.org,2,Yes,42
ODR1392,11-04-2025,13-04-2025,CUST799,Tonya Ward,Home Office,PROD3292,Calculator,Office Supplies,North,Alabama,Danielburgh,3,3753,20,9007.2,7329.04,1678.16,Cash,Pending,"Snyder, Wilson and Curtis",baxterdiane@watkins.com,40,No,0
ODR1393,30-05-2024,31-05-2024,CUST211,Thomas Romero,Consumer,PROD5502,Juice Pack,Grocery,North,Wyoming,Andersonton,8,2095,5,15922,13205.77,2716.23,Cash,Pending,"Ryan, Torres and Gibbs",danderson@mueller-combs.info,22,No,0
ODR1394,12-01-2025,18-01-2025,CUST314,Johnny Horn,Corporate,PROD6928,Juice Pack,Grocery,South,Oregon,Lake Angelaberg,3,3225,5,9191.25,8207.41,983.84,Net Banking,Delivered,Anderson Inc,sjohnson@king-burke.org,4,Yes,43
ODR1395,02-11-2025,05-11-2025,CUST417,Jennifer Burns,Home Office,PROD8648,Pen,Office Supplies,North,North Dakota,Carlaview,4,1618,20,5177.6,4437.97,739.63,Cash,Returned,Robinson Ltd,tscott@martinez.org,34,No,0
ODR1396,23-07-2024,27-07-2024,CUST447,Michelle Ortiz,Home Office,PROD4454,Rice Bag,Grocery,East,Oklahoma,New Antonio,7,3255,15,19367.25,13867.92,5499.33,Credit Card,Pending,Ramirez-Rogers,erinhernandez@mckinney.com,11,No,0
ODR1397,02-04-2024,05-04-2024,CUST346,Michael Joyce,Corporate,PROD4152,Rice Bag,Grocery,East,West Virginia,Port Lisa,6,3208,15,16360.8,11638.73,4722.07,Net Banking,Cancelled,Martinez-Bullock,wroy@williams.com,20,No,0
ODR1398,07-07-2025,10-07-2025,CUST724,Heather Davenport,Home Office,PROD5689,Sugar,Grocery,East,Rhode Island,Anthonyland,4,1135,15,3859,2462.12,1396.88,Cash,Delivered,"Evans, Henderson and Duran",kathleen82@gallagher.biz,45,No,0
ODR1399,05-10-2025,11-10-2025,CUST316,Jason Ellison,Home Office,PROD8032,Office Chair,Furniture,South,Nevada,Lake Travis,7,4120,10,25956,17913.67,8042.33,UPI,Delivered,"Grant, Flowers and Owens",wmoore@ramsey-baird.com,23,No,0
ODR1400,03-09-2025,06-09-2025,CUST298,Jesus Goodman,Consumer,PROD6187,Stapler,Office Supplies,South,Idaho,Bradland,10,177,0,1770,1517.86,252.14,Net Banking,Returned,Reynolds-Johnson,greeneamanda@dixon.com,5,Yes,45
ODR1401,08-04-2024,13-04-2024,CUST204,David Fischer,Corporate,PROD3247,Pen,Office Supplies,South,Illinois,North Leslie,2,4062,15,6905.4,5729.59,1175.81,Net Banking,Returned,"Gutierrez, Thompson and Hahn",sandra32@oneill-rocha.com,42,No,0
ODR1402,15-01-2026,22-01-2026,CUST949,Melissa Williams,Corporate,PROD6839,Sofa,Furniture,South,New York,New Jennifer,10,932,0,9320,6237.88,3082.12,Net Banking,Delivered,"Tran, Price and Peterson",nalvarado@taylor.com,46,No,0
ODR1403,13-05-2025,15-05-2025,CUST810,Walter Jimenez,Home Office,PROD4484,File Folder,Office Supplies,South,Delaware,West Heatherchester,7,4679,20,26202.4,18743.34,7459.06,Credit Card,Returned,Bush-Poole,pthompson@holmes.com,7,Yes,34
ODR1404,05-04-2024,10-04-2024,CUST599,Kyle Bowen,Home Office,PROD3198,Sugar,Grocery,South,Tennessee,East Greggborough,2,2236,20,3577.6,2289.53,1288.07,UPI,Delivered,Spencer Group,ronnie16@duncan.com,19,No,0
ODR1405,25-05-2024,31-05-2024,CUST587,Annette Riggs,Corporate,PROD3947,File Folder,Office Supplies,South,Alabama,Johnberg,2,2793,10,5027.4,4044.32,983.08,UPI,Delivered,"Wilkerson, Sanchez and Patterson",renee57@williams-lawson.com,48,No,0
ODR1406,17-01-2026,21-01-2026,CUST473,Alisha Boone,Consumer,PROD9471,Laptop,Electronics,North,California,Bridgeshaven,4,135,15,459,386.5,72.5,UPI,Returned,Riley LLC,gmedina@bryant.info,17,No,0
ODR1407,26-09-2025,28-09-2025,CUST195,Mark Lee,Corporate,PROD7988,Pen,Office Supplies,North,Nebraska,Brandonburgh,5,928,5,4408,3288.88,1119.12,Net Banking,Returned,Novak-Guerrero,tpowers@obrien-norton.biz,44,No,0
ODR1408,29-07-2024,04-08-2024,CUST911,Mrs. Monique Farley MD,Home Office,PROD2472,Keyboard,Electronics,West,Texas,East Brian,8,3850,0,30800,26809.03,3990.97,Cash,Returned,"Lawson, Baxter and Benson",michaelhernandez@gates.com,21,No,0
ODR1409,19-01-2025,25-01-2025,CUST593,Felicia Edwards,Corporate,PROD7868,Monitor,Electronics,West,Kansas,South Andrewstad,1,3143,5,2985.85,2084.93,900.92,Credit Card,Pending,"Davis, Collins and Lee",suttonstephanie@armstrong.com,3,Yes,21
ODR1410,01-04-2025,08-04-2025,CUST352,Andrew Wheeler,Corporate,PROD5232,Headphones,Electronics,West,New Mexico,New Derrick,2,3895,5,7400.5,5523.61,1876.89,Net Banking,Returned,Powell and Sons,martinjennifer@massey-scott.com,0,Yes,25
ODR1411,13-10-2025,20-10-2025,CUST977,Leslie Park,Home Office,PROD3900,Laptop,Electronics,South,Nebraska,New Jennifer,4,904,15,3073.6,2545.86,527.74,UPI,Cancelled,"Martin, Rogers and Miller",jphillips@gates.org,3,Yes,41
ODR1412,15-07-2025,18-07-2025,CUST315,Mrs. Andrea Hansen,Consumer,PROD3179,Headphones,Electronics,West,Florida,Davenportport,7,966,10,6085.8,4113.77,1972.03,Credit Card,Delivered,Vasquez-Mendoza,hmontoya@mccullough-west.com,15,No,0
ODR1413,27-03-2024,02-04-2024,CUST944,Amanda Sanders,Corporate,PROD9250,Study Table,Furniture,East,Illinois,Lake Frank,7,3637,15,21640.15,19389.93,2250.22,Credit Card,Pending,Rogers Group,wrandall@walker.info,44,No,0
ODR1414,27-12-2024,29-12-2024,CUST535,Annette Perez,Home Office,PROD9486,File Folder,Office Supplies,South,Pennsylvania,North Matthewville,7,4346,0,30422,24824.71,5597.29,UPI,Cancelled,Weaver-Ball,austinhunt@hines-burton.com,16,No,0
ODR1415,20-09-2025,23-09-2025,CUST691,Michelle Watson,Consumer,PROD1724,Stapler,Office Supplies,South,Vermont,Kellymouth,4,4220,0,16880,13692.06,3187.94,UPI,Delivered,"Lewis, Miller and Martin",ssullivan@everett-williams.com,1,Yes,23
ODR1416,26-07-2024,31-07-2024,CUST698,Rachel Turner,Corporate,PROD6736,Pen,Office Supplies,South,Missouri,New Holly,3,1260,20,3024,2669.87,354.13,Credit Card,Pending,Salazar-Moreno,thomasalexander@smith-snow.net,7,Yes,22
ODR1417,02-06-2025,04-06-2025,CUST850,Christopher Yu,Home Office,PROD4843,Bookshelf,Furniture,North,Texas,Kellyberg,5,2186,10,9837,6162.48,3674.52,Credit Card,Cancelled,Kelley LLC,xglover@webb-little.com,2,Yes,47
ODR1418,26-05-2024,31-05-2024,CUST691,Melissa Moore,Corporate,PROD7693,Cooking Oil,Grocery,South,New York,Lake Eduardomouth,8,3204,15,21787.2,18950.57,2836.63,Net Banking,Cancelled,Gutierrez-Torres,xbarnes@oneal.com,43,No,0
ODR1419,09-11-2025,14-11-2025,CUST194,Dawn Mcfarland,Consumer,PROD6707,Monitor,Electronics,West,Connecticut,Craigport,1,3179,15,2702.15,2148.26,553.89,Cash,Returned,Crawford Group,jonestommy@park.org,20,No,0
ODR1420,04-06-2024,07-06-2024,CUST203,Melinda Peters,Home Office,PROD5364,Cooking Oil,Grocery,South,California,West Ashley,9,238,10,1927.8,1248.12,679.68,Credit Card,Delivered,Little Inc,kathleenmontgomery@gonzalez.net,7,Yes,23
ODR1421,25-11-2024,27-11-2024,CUST581,David Miller,Corporate,PROD8461,Notebook,Office Supplies,South,Oregon,Lake Patrick,8,4595,0,36760,27560.19,9199.81,Cash,Pending,Howard Inc,jasonjohnston@yates.info,6,Yes,47
ODR1422,26-04-2025,27-04-2025,CUST359,William Smith,Consumer,PROD3551,Keyboard,Electronics,North,Idaho,West Brittany,1,3228,15,2743.8,2252.37,491.43,Cash,Delivered,Lewis LLC,timothy30@garcia-anderson.biz,41,No,0
ODR1423,19-09-2024,24-09-2024,CUST632,Austin Pace,Corporate,PROD6510,Mouse,Electronics,South,Oregon,South Douglas,5,1492,15,6341,5089.83,1251.17,Cash,Returned,Hampton-Riley,ecollins@suarez-ortiz.biz,40,No,0
ODR1424,19-12-2024,24-12-2024,CUST753,Karen Chandler,Consumer,PROD6409,Rice Bag,Grocery,North,Kentucky,Wrighttown,8,4382,10,31550.4,22046.96,9503.44,Cash,Returned,"Kemp, Sanchez and Smith",dkim@guzman.biz,5,Yes,50
ODR1425,26-01-2026,30-01-2026,CUST324,Edgar Myers,Home Office,PROD2570,Keyboard,Electronics,East,Oregon,Rodriguezport,10,2688,0,26880,23687.32,3192.68,Cash,Returned,Hawkins Group,mfoster@sanchez.com,13,No,0
ODR1426,01-03-2024,04-03-2024,CUST203,Michael Peters,Corporate,PROD1629,Sugar,Grocery,East,Maine,East Jason,6,2056,10,11102.4,7144.59,3957.81,Credit Card,Returned,Sandoval Ltd,choiangela@thomas.com,38,No,0
